date,state,market,crop_type,original_commodity,price_ngn,price_usd,price_type,latitude,longitude
2017-11-15,Borno,Monday,groundnut,Groundnuts,850.0,2.78,Retail,11.83,13.15
2017-11-15,Borno,Monday,banana,Bananas,275.0,0.9,Retail,11.83,13.15
2017-11-15,Borno,Monday,onion,Onions,300.0,0.98,Retail,11.83,13.15
2017-11-15,Borno,Monday,orange,Oranges,150.0,0.49,Retail,11.83,13.15
2017-11-15,Borno,Monday,spinach,Spinach,40.0,0.13,Retail,11.83,13.15
2017-11-15,Borno,Monday,tomato,Tomatoes,125.0,0.41,Retail,11.83,13.15
2017-11-15,Borno,Tashan Bama,maize_flour,Maize flour,307.0,1.0,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,millet,Millet,325.0,1.06,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,rice,Rice (imported),1100.0,3.6,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,rice,Rice (local),700.0,2.29,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,sorghum,Sorghum,318.0,1.04,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,yam,Yam,441.0,1.44,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,eggs,Eggs,1037.5,3.4,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,salt,Salt,160.0,0.52,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,sugar,Sugar,231.0,0.76,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,groundnut,Groundnuts,750.0,2.45,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,banana,Bananas,265.0,0.87,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,onion,Onions,400.0,1.31,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,orange,Oranges,200.0,0.65,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,spinach,Spinach,40.0,0.13,Retail,11.81,13.18
2017-11-15,Borno,Tashan Bama,tomato,Tomatoes,75.0,0.25,Retail,11.81,13.18
2017-11-15,Gombe,Gombe,bread,Bread,307.69,1.01,Retail,10.28,11.17
2017-11-15,Gombe,Gombe,yam,Yam,408.0,1.34,Retail,10.28,11.17
2017-11-15,Jigawa,Gujungu,bread,Bread,333.33,1.09,Retail,12.36,9.58
2017-11-15,Jigawa,Gujungu,yam,Yam,311.0,1.02,Retail,12.36,9.58
2017-11-15,Kaduna,Giwa,yam,Yam,505.0,1.65,Retail,11.28,7.42
2017-11-15,Kaduna,Saminaka,bread,Bread,272.73,0.89,Retail,10.42,8.68
2017-11-15,Kaduna,Saminaka,yam,Yam,460.0,1.51,Retail,10.42,8.68
2017-11-15,Kano,Dawanau,bread,Bread,263.16,0.86,Retail,12.09,8.43
2017-11-15,Kano,Dawanau,yam,Yam,677.0,2.22,Retail,12.09,8.43
2017-11-15,Katsina,Dandume,bread,Bread,400.0,1.31,Retail,11.42,7.2
2017-11-15,Katsina,Dandume,yam,Yam,423.0,1.38,Retail,11.42,7.2
2017-11-15,Kebbi,Gwandu,bread,Bread,286.49,0.94,Retail,12.49,4.64
2017-11-15,Kebbi,Gwandu,yam,Yam,325.0,1.06,Retail,12.49,4.64
2017-11-15,Lagos,Lagos,bread,Bread,609.76,2.0,Retail,6.61,3.4
2017-11-15,Lagos,Lagos,yam,Yam,488.0,1.6,Retail,6.61,3.4
2017-11-15,Oyo,Ibadan,bread,Bread,372.09,1.22,Retail,7.4,3.92
2017-11-15,Yobe,Bursari,maize_flour,Maize flour,485.0,1.59,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,millet,Millet,557.0,1.82,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,rice,Rice (local),1254.0,4.1,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,sorghum,Sorghum,415.0,1.36,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,yam,Yam,766.0,2.51,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,eggs,Eggs,1200.0,3.93,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,salt,Salt,1200.0,3.93,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,sugar,Sugar,154.0,0.5,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,cowpea,Cowpeas,833.0,2.73,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,groundnut,Groundnuts,1283.0,4.2,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,banana,Bananas,100.0,0.33,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,onion,Onions,38.0,0.12,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,orange,Oranges,80.0,0.26,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,spinach,Spinach,50.0,0.16,Retail,12.5,11.5
2017-11-15,Yobe,Bursari,tomato,Tomatoes,20.0,0.065,Retail,12.5,11.5
2017-11-15,Yobe,Damaturu,bread,Bread,267.88,0.88,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu,maize,Maize (yellow),120.51,0.39,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu,yam,Yam,474.0,1.55,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),maize_flour,Maize flour,646.0,2.11,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),millet,Millet,557.0,1.82,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),rice,Rice (imported),2000.0,6.55,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),rice,Rice (local),1350.0,4.42,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),sorghum,Sorghum,519.0,1.7,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),yam,Yam,403.0,1.32,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),eggs,Eggs,1050.0,3.44,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),salt,Salt,1000.0,3.27,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),sugar,Sugar,154.0,0.5,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),cowpea,Cowpeas,833.0,2.73,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),groundnut,Groundnuts,1467.0,4.8,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),banana,Bananas,120.0,0.39,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),onion,Onions,125.0,0.41,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),orange,Oranges,100.0,0.33,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),spinach,Spinach,50.0,0.16,Retail,11.74,11.96
2017-11-15,Yobe,Damaturu (Sunday Market),tomato,Tomatoes,50.0,0.16,Retail,11.74,11.96
2017-11-15,Yobe,Geidam,maize_flour,Maize flour,727.0,2.38,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,millet,Millet,557.0,1.82,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,rice,Rice (imported),2000.0,6.55,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,rice,Rice (local),1350.0,4.42,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,sorghum,Sorghum,519.0,1.7,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,yam,Yam,403.0,1.32,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,eggs,Eggs,1200.0,3.93,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,salt,Salt,1000.0,3.27,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,sugar,Sugar,154.0,0.5,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,cowpea,Cowpeas,938.0,3.07,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,groundnut,Groundnuts,1100.0,3.6,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,banana,Bananas,100.0,0.33,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,onion,Onions,63.0,0.21,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,orange,Oranges,50.0,0.16,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,spinach,Spinach,50.0,0.16,Retail,12.89,11.92
2017-11-15,Yobe,Geidam,tomato,Tomatoes,30.0,0.098,Retail,12.89,11.92
2017-11-15,Yobe,Gujba (Buni Yadi),maize_flour,Maize flour,485.0,1.59,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),millet,Millet,557.0,1.82,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),rice,Rice (imported),2000.0,6.55,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),rice,Rice (local),1254.0,4.1,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),sorghum,Sorghum,519.0,1.7,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),yam,Yam,242.0,0.79,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),eggs,Eggs,1100.0,3.6,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),salt,Salt,1100.0,3.6,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),sugar,Sugar,154.0,0.5,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),cowpea,Cowpeas,833.0,2.73,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),groundnut,Groundnuts,1100.0,3.6,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),banana,Bananas,80.0,0.26,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),onion,Onions,125.0,0.41,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),orange,Oranges,80.0,0.26,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),spinach,Spinach,50.0,0.16,Retail,11.29,12.0
2017-11-15,Yobe,Gujba (Buni Yadi),tomato,Tomatoes,50.0,0.16,Retail,11.29,12.0
2017-11-15,Yobe,Gulani (Tettaba),maize_flour,Maize flour,485.0,1.59,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),millet,Millet,464.0,1.52,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),rice,Rice (local),1157.0,3.79,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),sorghum,Sorghum,415.0,1.36,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),yam,Yam,323.0,1.06,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),eggs,Eggs,1200.0,3.93,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),salt,Salt,1160.0,3.8,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),sugar,Sugar,154.0,0.5,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),cowpea,Cowpeas,833.0,2.73,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),groundnut,Groundnuts,1100.0,3.6,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),banana,Bananas,100.0,0.33,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),onion,Onions,188.0,0.62,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),orange,Oranges,70.0,0.23,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),spinach,Spinach,50.0,0.16,Retail,10.81,11.73
2017-11-15,Yobe,Gulani (Tettaba),tomato,Tomatoes,50.0,0.16,Retail,10.81,11.73
2017-11-15,Yobe,Jakusko,maize_flour,Maize flour,727.0,2.38,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,millet,Millet,464.0,1.52,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,rice,Rice (imported),2000.0,6.55,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,rice,Rice (local),1196.0,3.91,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,sorghum,Sorghum,457.0,1.5,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,yam,Yam,242.0,0.79,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,eggs,Eggs,950.0,3.11,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,salt,Salt,1200.0,3.93,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,sugar,Sugar,154.0,0.5,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,cowpea,Cowpeas,833.0,2.73,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,groundnut,Groundnuts,917.0,3.0,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,banana,Bananas,100.0,0.33,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,onion,Onions,63.0,0.21,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,orange,Oranges,80.0,0.26,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,spinach,Spinach,30.0,0.098,Retail,12.2,10.88
2017-11-15,Yobe,Jakusko,tomato,Tomatoes,50.0,0.16,Retail,12.2,10.88
2017-11-15,Yobe,Bade (Gashua),maize_flour,Maize flour,452.0,1.48,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),millet,Millet,557.0,1.82,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),rice,Rice (imported),1800.0,5.89,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),rice,Rice (local),1350.0,4.42,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),sorghum,Sorghum,519.0,1.7,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),yam,Yam,323.0,1.06,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),eggs,Eggs,1040.0,3.4,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),salt,Salt,1100.0,3.6,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),sugar,Sugar,154.0,0.5,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),cowpea,Cowpeas,833.0,2.73,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),groundnut,Groundnuts,1008.0,3.3,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),banana,Bananas,150.0,0.49,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),onion,Onions,63.0,0.21,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),orange,Oranges,60.0,0.2,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),spinach,Spinach,50.0,0.16,Retail,12.87,11.04
2017-11-15,Yobe,Bade (Gashua),tomato,Tomatoes,50.0,0.16,Retail,12.87,11.04
2017-11-15,Yobe,Nguru,maize_flour,Maize flour,485.0,1.59,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,millet,Millet,557.0,1.82,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,rice,Rice (imported),1900.0,6.22,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,rice,Rice (local),1157.0,3.79,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,sorghum,Sorghum,623.0,2.04,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,yam,Yam,282.0,0.92,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,eggs,Eggs,1100.0,3.6,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,salt,Salt,1000.0,3.27,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,sugar,Sugar,154.0,0.5,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,cowpea,Cowpeas,833.0,2.73,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,groundnut,Groundnuts,1100.0,3.6,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,banana,Bananas,130.0,0.43,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,onion,Onions,63.0,0.21,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,orange,Oranges,50.0,0.16,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,spinach,Spinach,50.0,0.16,Retail,12.87,10.45
2017-11-15,Yobe,Nguru,tomato,Tomatoes,50.0,0.16,Retail,12.87,10.45
2017-11-15,Yobe,Potiskum,bread,Bread,149.33,0.49,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,maize,Maize (yellow),74.81,0.24,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,maize_flour,Maize flour,808.0,2.64,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,millet,Millet,557.0,1.82,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,rice,Rice (imported),1800.0,5.89,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,rice,Rice (local),1350.0,4.42,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,sorghum,Sorghum,519.0,1.7,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,yam,Yam,323.0,1.06,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,eggs,Eggs,1100.0,3.6,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,salt,Salt,1100.0,3.6,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,sugar,Sugar,154.0,0.5,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,cowpea,Cowpeas,833.0,2.73,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,groundnut,Groundnuts,1100.0,3.6,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,banana,Bananas,300.0,0.98,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,onion,Onions,100.0,0.33,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,orange,Oranges,200.0,0.65,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,spinach,Spinach,50.0,0.16,Retail,11.71,11.08
2017-11-15,Yobe,Potiskum,tomato,Tomatoes,80.0,0.26,Retail,11.71,11.08
2017-11-15,Yobe,Yunusari,maize_flour,Maize flour,485.0,1.59,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,millet,Millet,557.0,1.82,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,rice,Rice (imported),2000.0,6.55,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,rice,Rice (local),1543.0,5.05,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,sorghum,Sorghum,519.0,1.7,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,yam,Yam,403.0,1.32,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,eggs,Eggs,1100.0,3.6,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,salt,Salt,1200.0,3.93,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,cowpea,Cowpeas,833.0,2.73,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,groundnut,Groundnuts,1100.0,3.6,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,banana,Bananas,200.0,0.65,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,onion,Onions,125.0,0.41,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,orange,Oranges,100.0,0.33,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,spinach,Spinach,70.0,0.23,Retail,13.15,11.54
2017-11-15,Yobe,Yunusari,tomato,Tomatoes,50.0,0.16,Retail,13.15,11.54
2017-11-15,Yobe,Yusufari,maize_flour,Maize flour,565.0,1.85,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,millet,Millet,650.0,2.13,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,rice,Rice (local),1350.0,4.42,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,sorghum,Sorghum,623.0,2.04,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,yam,Yam,242.0,0.79,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,eggs,Eggs,1050.0,3.44,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,salt,Salt,1200.0,3.93,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,sugar,Sugar,154.0,0.5,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,cowpea,Cowpeas,938.0,3.07,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,groundnut,Groundnuts,1192.0,3.9,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,banana,Bananas,200.0,0.65,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,onion,Onions,50.0,0.16,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,orange,Oranges,70.0,0.23,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,spinach,Spinach,20.0,0.065,Retail,13.06,11.17
2017-11-15,Yobe,Yusufari,tomato,Tomatoes,40.0,0.13,Retail,13.06,11.17
2017-11-15,Zamfara,Kaura Namoda,bread,Bread,291.63,0.95,Retail,12.6,6.59
2017-11-15,Zamfara,Kaura Namoda,yam,Yam,347.0,1.14,Retail,12.6,6.59
2017-12-15,Borno,Biu,bread,Bread,200.0,0.64,Retail,10.61,12.19
2017-12-15,Borno,Biu,yam,Yam,209.0,0.66,Retail,10.61,12.19
2017-12-15,Borno,Abba Gamaram,maize_flour,Maize flour,242.0,0.77,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,millet,Millet,371.0,1.18,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,rice,Rice (imported),1200.0,3.82,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,rice,Rice (local),700.0,2.23,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,sorghum,Sorghum,386.0,1.23,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,yam,Yam,313.0,1.0,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,eggs,Eggs,1050.0,3.34,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,salt,Salt,410.0,1.3,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,sugar,Sugar,260.0,0.83,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,groundnut,Groundnuts,500.0,1.59,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,banana,Bananas,250.0,0.79,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,onion,Onions,130.0,0.41,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,orange,Oranges,140.0,0.45,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,spinach,Spinach,15.0,0.048,Retail,11.86,13.15
2017-12-15,Borno,Abba Gamaram,tomato,Tomatoes,50.0,0.16,Retail,11.86,13.15
2017-12-15,Borno,Baga Road,maize_flour,Maize flour,258.0,0.82,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,millet,Millet,279.0,0.89,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,rice,Rice (imported),1150.0,3.66,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,rice,Rice (local),675.0,2.15,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,sorghum,Sorghum,338.0,1.07,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,yam,Yam,349.0,1.11,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,eggs,Eggs,1100.0,3.5,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,salt,Salt,305.0,0.97,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,sugar,Sugar,221.0,0.7,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,groundnut,Groundnuts,800.0,2.54,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,banana,Bananas,285.0,0.91,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,onion,Onions,150.0,0.48,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,orange,Oranges,150.0,0.48,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,spinach,Spinach,35.0,0.11,Retail,11.87,13.12
2017-12-15,Borno,Baga Road,tomato,Tomatoes,75.0,0.24,Retail,11.87,13.12
2017-12-15,Borno,Bullunkutu,maize_flour,Maize flour,267.0,0.85,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,millet,Millet,325.0,1.03,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,rice,Rice (imported),1100.0,3.5,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,rice,Rice (local),694.0,2.21,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,sorghum,Sorghum,338.0,1.07,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,yam,Yam,313.0,1.0,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,eggs,Eggs,1000.0,3.18,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,salt,Salt,575.0,1.83,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,sugar,Sugar,221.0,0.7,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,groundnut,Groundnuts,550.0,1.75,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,banana,Bananas,275.0,0.87,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,onion,Onions,125.0,0.4,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,orange,Oranges,150.0,0.48,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,spinach,Spinach,10.0,0.032,Retail,11.83,13.09
2017-12-15,Borno,Bullunkutu,tomato,Tomatoes,75.0,0.24,Retail,11.83,13.09
2017-12-15,Borno,Budum,maize_flour,Maize flour,428.0,1.36,Retail,11.85,13.16
2017-12-15,Borno,Budum,millet,Millet,418.0,1.33,Retail,11.85,13.16
2017-12-15,Borno,Budum,rice,Rice (imported),1150.0,3.66,Retail,11.85,13.16
2017-12-15,Borno,Budum,rice,Rice (local),675.0,2.15,Retail,11.85,13.16
2017-12-15,Borno,Budum,sorghum,Sorghum,289.0,0.92,Retail,11.85,13.16
2017-12-15,Borno,Budum,yam,Yam,313.0,1.0,Retail,11.85,13.16
2017-12-15,Borno,Budum,eggs,Eggs,1050.0,3.34,Retail,11.85,13.16
2017-12-15,Borno,Budum,salt,Salt,65.0,0.21,Retail,11.85,13.16
2017-12-15,Borno,Budum,sugar,Sugar,231.0,0.73,Retail,11.85,13.16
2017-12-15,Borno,Budum,groundnut,Groundnuts,700.0,2.23,Retail,11.85,13.16
2017-12-15,Borno,Budum,banana,Bananas,225.0,0.72,Retail,11.85,13.16
2017-12-15,Borno,Budum,onion,Onions,150.0,0.48,Retail,11.85,13.16
2017-12-15,Borno,Budum,orange,Oranges,140.0,0.45,Retail,11.85,13.16
2017-12-15,Borno,Budum,spinach,Spinach,30.0,0.095,Retail,11.85,13.16
2017-12-15,Borno,Budum,tomato,Tomatoes,45.0,0.14,Retail,11.85,13.16
2017-12-15,Borno,Custom,maize_flour,Maize flour,428.0,1.36,Retail,11.85,13.17
2017-12-15,Borno,Custom,millet,Millet,353.0,1.12,Retail,11.85,13.17
2017-12-15,Borno,Custom,rice,Rice (imported),1100.0,3.5,Retail,11.85,13.17
2017-12-15,Borno,Custom,rice,Rice (local),723.0,2.3,Retail,11.85,13.17
2017-12-15,Borno,Custom,sorghum,Sorghum,415.0,1.32,Retail,11.85,13.17
2017-12-15,Borno,Custom,yam,Yam,331.0,1.05,Retail,11.85,13.17
2017-12-15,Borno,Custom,eggs,Eggs,1100.0,3.5,Retail,11.85,13.17
2017-12-15,Borno,Custom,salt,Salt,65.0,0.21,Retail,11.85,13.17
2017-12-15,Borno,Custom,sugar,Sugar,231.0,0.73,Retail,11.85,13.17
2017-12-15,Borno,Custom,groundnut,Groundnuts,750.0,2.38,Retail,11.85,13.17
2017-12-15,Borno,Custom,banana,Bananas,250.0,0.79,Retail,11.85,13.17
2017-12-15,Borno,Custom,onion,Onions,115.0,0.37,Retail,11.85,13.17
