date,crop_type,region,price_ngn_per_kg,month,day_of_year,day_of_week,seasonal_factor
2025-01-23,tomato,oyo,953.62,1,23,3,1.15
2025-01-24,tomato,oyo,1000.81,1,24,4,1.15
2025-01-25,tomato,oyo,876.82,1,25,5,1.15
2025-01-26,tomato,oyo,856.2,1,26,6,1.15
2025-01-27,tomato,oyo,1007.14,1,27,0,1.15
2025-01-28,tomato,oyo,890.18,1,28,1,1.15
2025-01-29,tomato,oyo,932.13,1,29,2,1.15
2025-01-30,tomato,oyo,825.35,1,30,3,1.15
2025-01-31,tomato,oyo,824.54,1,31,4,1.15
2025-02-01,tomato,oyo,896.05,2,32,5,1.2
2025-02-02,tomato,oyo,928.52,2,33,6,1.2
2025-02-03,tomato,oyo,934.39,2,34,0,1.2
2025-02-04,tomato,oyo,888.62,2,35,1,1.2
2025-02-05,tomato,oyo,950.56,2,36,2,1.2
2025-02-06,tomato,oyo,944.71,2,37,3,1.2
2025-02-07,tomato,oyo,1032.88,2,38,4,1.2
2025-02-08,tomato,oyo,865.46,2,39,5,1.2
2025-02-09,tomato,oyo,972.53,2,40,6,1.2
2025-02-10,tomato,oyo,919.04,2,41,0,1.2
2025-02-11,tomato,oyo,883.34,2,42,1,1.2
2025-02-12,tomato,oyo,838.96,2,43,2,1.2
2025-02-13,tomato,oyo,934.62,2,44,3,1.2
2025-02-14,tomato,oyo,900.09,2,45,4,1.2
2025-02-15,tomato,oyo,929.83,2,46,5,1.2
2025-02-16,tomato,oyo,832.29,2,47,6,1.2
2025-02-17,tomato,oyo,934.26,2,48,0,1.2
2025-02-18,tomato,oyo,929.87,2,49,1,1.2
2025-02-19,tomato,oyo,981.95,2,50,2,1.2
2025-02-20,tomato,oyo,1030.85,2,51,3,1.2
2025-02-21,tomato,oyo,953.28,2,52,4,1.2
2025-02-22,tomato,oyo,882.15,2,53,5,1.2
2025-02-23,tomato,oyo,938.46,2,54,6,1.2
2025-02-24,tomato,oyo,909.19,2,55,0,1.2
2025-02-25,tomato,oyo,952.63,2,56,1,1.2
2025-02-26,tomato,oyo,809.47,2,57,2,1.2
2025-02-27,tomato,oyo,1003.75,2,58,3,1.2
2025-02-28,tomato,oyo,870.31,2,59,4,1.2
2025-03-01,tomato,oyo,795.25,3,60,5,1.1
2025-03-02,tomato,oyo,852.38,3,61,6,1.1
2025-03-03,tomato,oyo,835.34,3,62,0,1.1
2025-03-04,tomato,oyo,875.62,3,63,1,1.1
2025-03-05,tomato,oyo,859.61,3,64,2,1.1
2025-03-06,tomato,oyo,910.41,3,65,3,1.1
2025-03-07,tomato,oyo,839.2,3,66,4,1.1
2025-03-08,tomato,oyo,863.24,3,67,5,1.1
2025-03-09,tomato,oyo,961.03,3,68,6,1.1
2025-03-10,tomato,oyo,801.78,3,69,0,1.1
2025-03-11,tomato,oyo,785.99,3,70,1,1.1
2025-03-12,tomato,oyo,857.12,3,71,2,1.1
2025-03-13,tomato,oyo,747.43,3,72,3,1.1
2025-03-14,tomato,oyo,791.31,3,73,4,1.1
2025-03-15,tomato,oyo,775.4,3,74,5,1.1
2025-03-16,tomato,oyo,697.93,3,75,6,1.1
2025-03-17,tomato,oyo,806.76,3,76,0,1.1
2025-03-18,tomato,oyo,833.74,3,77,1,1.1
2025-03-19,tomato,oyo,811.68,3,78,2,1.1
2025-03-20,tomato,oyo,773.33,3,79,3,1.1
2025-03-21,tomato,oyo,708.8,3,80,4,1.1
2025-03-22,tomato,oyo,826.45,3,81,5,1.1
2025-03-23,tomato,oyo,835.7,3,82,6,1.1
2025-03-24,tomato,oyo,747.05,3,83,0,1.1
2025-03-25,tomato,oyo,826.15,3,84,1,1.1
2025-03-26,tomato,oyo,844.96,3,85,2,1.1
2025-03-27,tomato,oyo,869.01,3,86,3,1.1
2025-03-28,tomato,oyo,892.27,3,87,4,1.1
2025-03-29,tomato,oyo,912.61,3,88,5,1.1
2025-03-30,tomato,oyo,806.6,3,89,6,1.1
2025-03-31,tomato,oyo,810.84,3,90,0,1.1
2025-04-01,tomato,oyo,676.44,4,91,1,0.95
2025-04-02,tomato,oyo,729.89,4,92,2,0.95
2025-04-03,tomato,oyo,828.4,4,93,3,0.95
2025-04-04,tomato,oyo,726.38,4,94,4,0.95
2025-04-05,tomato,oyo,602.4,4,95,5,0.95
2025-04-06,tomato,oyo,660.2,4,96,6,0.95
2025-04-07,tomato,oyo,735.31,4,97,0,0.95
2025-04-08,tomato,oyo,581.36,4,98,1,0.95
2025-04-09,tomato,oyo,753.16,4,99,2,0.95
2025-04-10,tomato,oyo,679.68,4,100,3,0.95
2025-04-11,tomato,oyo,798.63,4,101,4,0.95
2025-04-12,tomato,oyo,808.88,4,102,5,0.95
2025-04-13,tomato,oyo,708.73,4,103,6,0.95
2025-04-14,tomato,oyo,730.05,4,104,0,0.95
2025-04-15,tomato,oyo,736.61,4,105,1,0.95
2025-04-16,tomato,oyo,760.26,4,106,2,0.95
2025-04-17,tomato,oyo,734.83,4,107,3,0.95
2025-04-18,tomato,oyo,742.99,4,108,4,0.95
2025-04-19,tomato,oyo,679.31,4,109,5,0.95
2025-04-20,tomato,oyo,696.67,4,110,6,0.95
2025-04-21,tomato,oyo,738.18,4,111,0,0.95
2025-04-22,tomato,oyo,746.58,4,112,1,0.95
2025-04-23,tomato,oyo,839.24,4,113,2,0.95
2025-04-24,tomato,oyo,770.7,4,114,3,0.95
2025-04-25,tomato,oyo,677.05,4,115,4,0.95
2025-04-26,tomato,oyo,728.26,4,116,5,0.95
2025-04-27,tomato,oyo,724.82,4,117,6,0.95
2025-04-28,tomato,oyo,734.32,4,118,0,0.95
2025-04-29,tomato,oyo,756.01,4,119,1,0.95
2025-04-30,tomato,oyo,717.66,4,120,2,0.95
2025-05-01,tomato,oyo,777.48,5,121,3,0.9
2025-05-02,tomato,oyo,637.97,5,122,4,0.9
2025-05-03,tomato,oyo,702.34,5,123,5,0.9
2025-05-04,tomato,oyo,809.82,5,124,6,0.9
2025-05-05,tomato,oyo,672.78,5,125,0,0.9
2025-05-06,tomato,oyo,673.99,5,126,1,0.9
2025-05-07,tomato,oyo,806.04,5,127,2,0.9
2025-05-08,tomato,oyo,729.94,5,128,3,0.9
2025-05-09,tomato,oyo,706.33,5,129,4,0.9
2025-05-10,tomato,oyo,705.97,5,130,5,0.9
2025-05-11,tomato,oyo,772.7,5,131,6,0.9
2025-05-12,tomato,oyo,678.6,5,132,0,0.9
2025-05-13,tomato,oyo,638.14,5,133,1,0.9
2025-05-14,tomato,oyo,641.77,5,134,2,0.9
2025-05-15,tomato,oyo,729.72,5,135,3,0.9
2025-05-16,tomato,oyo,666.93,5,136,4,0.9
2025-05-17,tomato,oyo,721.02,5,137,5,0.9
2025-05-18,tomato,oyo,648.72,5,138,6,0.9
2025-05-19,tomato,oyo,740.07,5,139,0,0.9
2025-05-20,tomato,oyo,832.45,5,140,1,0.9
2025-05-21,tomato,oyo,727.93,5,141,2,0.9
2025-05-22,tomato,oyo,545.43,5,142,3,0.9
2025-05-23,tomato,oyo,785.32,5,143,4,0.9
2025-05-24,tomato,oyo,674.48,5,144,5,0.9
2025-05-25,tomato,oyo,618.57,5,145,6,0.9
2025-05-26,tomato,oyo,597.05,5,146,0,0.9
2025-05-27,tomato,oyo,842.84,5,147,1,0.9
2025-05-28,tomato,oyo,716.32,5,148,2,0.9
2025-05-29,tomato,oyo,678.25,5,149,3,0.9
2025-05-30,tomato,oyo,693.73,5,150,4,0.9
2025-05-31,tomato,oyo,620.79,5,151,5,0.9
2025-06-01,tomato,oyo,709.77,6,152,6,0.88
2025-06-02,tomato,oyo,732.05,6,153,0,0.88
2025-06-03,tomato,oyo,639.14,6,154,1,0.88
2025-06-04,tomato,oyo,717.48,6,155,2,0.88
2025-06-05,tomato,oyo,842.0,6,156,3,0.88
2025-06-06,tomato,oyo,740.47,6,157,4,0.88
2025-06-07,tomato,oyo,699.21,6,158,5,0.88
2025-06-08,tomato,oyo,632.2,6,159,6,0.88
2025-06-09,tomato,oyo,745.89,6,160,0,0.88
2025-06-10,tomato,oyo,723.9,6,161,1,0.88
2025-06-11,tomato,oyo,664.26,6,162,2,0.88
2025-06-12,tomato,oyo,724.26,6,163,3,0.88
2025-06-13,tomato,oyo,634.33,6,164,4,0.88
2025-06-14,tomato,oyo,708.54,6,165,5,0.88
2025-06-15,tomato,oyo,687.24,6,166,6,0.88
2025-06-16,tomato,oyo,790.81,6,167,0,0.88
2025-06-17,tomato,oyo,699.48,6,168,1,0.88
2025-06-18,tomato,oyo,834.51,6,169,2,0.88
2025-06-19,tomato,oyo,698.18,6,170,3,0.88
2025-06-20,tomato,oyo,727.37,6,171,4,0.88
2025-06-21,tomato,oyo,778.24,6,172,5,0.88
2025-06-22,tomato,oyo,746.61,6,173,6,0.88
2025-06-23,tomato,oyo,587.32,6,174,0,0.88
2025-06-24,tomato,oyo,727.9,6,175,1,0.88
2025-06-25,tomato,oyo,724.48,6,176,2,0.88
2025-06-26,tomato,oyo,617.07,6,177,3,0.88
2025-06-27,tomato,oyo,756.86,6,178,4,0.88
2025-06-28,tomato,oyo,620.53,6,179,5,0.88
2025-06-29,tomato,oyo,736.61,6,180,6,0.88
2025-06-30,tomato,oyo,695.5,6,181,0,0.88
2025-07-01,tomato,oyo,772.81,7,182,1,0.92
2025-07-02,tomato,oyo,745.99,7,183,2,0.92
2025-07-03,tomato,oyo,728.43,7,184,3,0.92
2025-07-04,tomato,oyo,736.45,7,185,4,0.92
2025-07-05,tomato,oyo,552.52,7,186,5,0.92
2025-07-06,tomato,oyo,661.91,7,187,6,0.92
2025-07-07,tomato,oyo,796.97,7,188,0,0.92
2025-07-08,tomato,oyo,674.02,7,189,1,0.92
2025-07-09,tomato,oyo,753.3,7,190,2,0.92
2025-07-10,tomato,oyo,750.3,7,191,3,0.92
2025-07-11,tomato,oyo,798.21,7,192,4,0.92
2025-07-12,tomato,oyo,711.38,7,193,5,0.92
2025-07-13,tomato,oyo,663.7,7,194,6,0.92
2025-07-14,tomato,oyo,740.14,7,195,0,0.92
2025-07-15,tomato,oyo,763.83,7,196,1,0.92
2025-07-16,tomato,oyo,739.19,7,197,2,0.92
2025-07-17,tomato,oyo,803.07,7,198,3,0.92
2025-07-18,tomato,oyo,737.88,7,199,4,0.92
2025-07-19,tomato,oyo,625.7,7,200,5,0.92
2025-07-20,tomato,oyo,686.8,7,201,6,0.92
2025-07-21,tomato,oyo,830.54,7,202,0,0.92
2025-07-22,tomato,oyo,757.47,7,203,1,0.92
2025-07-23,tomato,oyo,687.14,7,204,2,0.92
2025-07-24,tomato,oyo,753.73,7,205,3,0.92
2025-07-25,tomato,oyo,736.71,7,206,4,0.92
2025-07-26,tomato,oyo,742.4,7,207,5,0.92
2025-07-27,tomato,oyo,630.78,7,208,6,0.92
2025-07-28,tomato,oyo,764.5,7,209,0,0.92
2025-07-29,tomato,oyo,658.06,7,210,1,0.92
2025-07-30,tomato,oyo,685.0,7,211,2,0.92
2025-07-31,tomato,oyo,691.0,7,212,3,0.92
2025-08-01,tomato,oyo,726.79,8,213,4,0.95
2025-08-02,tomato,oyo,770.73,8,214,5,0.95
2025-08-03,tomato,oyo,776.28,8,215,6,0.95
2025-08-04,tomato,oyo,820.89,8,216,0,0.95
2025-08-05,tomato,oyo,879.0,8,217,1,0.95
2025-08-06,tomato,oyo,842.1,8,218,2,0.95
2025-08-07,tomato,oyo,706.45,8,219,3,0.95
2025-08-08,tomato,oyo,783.55,8,220,4,0.95
2025-08-09,tomato,oyo,838.1,8,221,5,0.95
2025-08-10,tomato,oyo,822.16,8,222,6,0.95
2025-08-11,tomato,oyo,883.18,8,223,0,0.95
2025-08-12,tomato,oyo,789.94,8,224,1,0.95
2025-08-13,tomato,oyo,744.51,8,225,2,0.95
2025-08-14,tomato,oyo,830.91,8,226,3,0.95
2025-08-15,tomato,oyo,789.68,8,227,4,0.95
2025-08-16,tomato,oyo,808.21,8,228,5,0.95
2025-08-17,tomato,oyo,866.81,8,229,6,0.95
2025-08-18,tomato,oyo,793.4,8,230,0,0.95
2025-08-19,tomato,oyo,844.54,8,231,1,0.95
2025-08-20,tomato,oyo,745.94,8,232,2,0.95
2025-08-21,tomato,oyo,717.76,8,233,3,0.95
2025-08-22,tomato,oyo,778.85,8,234,4,0.95
2025-08-23,tomato,oyo,770.74,8,235,5,0.95
2025-08-24,tomato,oyo,634.23,8,236,6,0.95
2025-08-25,tomato,oyo,735.55,8,237,0,0.95
2025-08-26,tomato,oyo,901.95,8,238,1,0.95
2025-08-27,tomato,oyo,805.33,8,239,2,0.95
2025-08-28,tomato,oyo,788.79,8,240,3,0.95
2025-08-29,tomato,oyo,871.51,8,241,4,0.95
2025-08-30,tomato,oyo,894.08,8,242,5,0.95
2025-08-31,tomato,oyo,763.93,8,243,6,0.95
2025-09-01,tomato,oyo,759.34,9,244,0,1.0
2025-09-02,tomato,oyo,965.69,9,245,1,1.0
2025-09-03,tomato,oyo,901.84,9,246,2,1.0
2025-09-04,tomato,oyo,896.57,9,247,3,1.0
2025-09-05,tomato,oyo,786.81,9,248,4,1.0
2025-09-06,tomato,oyo,881.09,9,249,5,1.0
2025-09-07,tomato,oyo,833.73,9,250,6,1.0
2025-09-08,tomato,oyo,819.97,9,251,0,1.0
2025-09-09,tomato,oyo,820.14,9,252,1,1.0
2025-09-10,tomato,oyo,858.81,9,253,2,1.0
2025-09-11,tomato,oyo,924.08,9,254,3,1.0
2025-09-12,tomato,oyo,976.1,9,255,4,1.0
2025-09-13,tomato,oyo,799.56,9,256,5,1.0
2025-09-14,tomato,oyo,839.5,9,257,6,1.0
2025-09-15,tomato,oyo,820.32,9,258,0,1.0
2025-09-16,tomato,oyo,856.0,9,259,1,1.0
2025-09-17,tomato,oyo,659.82,9,260,2,1.0
2025-09-18,tomato,oyo,812.99,9,261,3,1.0
2025-09-19,tomato,oyo,963.6,9,262,4,1.0
2025-09-20,tomato,oyo,783.58,9,263,5,1.0
2025-09-21,tomato,oyo,801.87,9,264,6,1.0
2025-09-22,tomato,oyo,792.4,9,265,0,1.0
2025-09-23,tomato,oyo,819.41,9,266,1,1.0
2025-09-24,tomato,oyo,743.68,9,267,2,1.0
2025-09-25,tomato,oyo,794.41,9,268,3,1.0
2025-09-26,tomato,oyo,858.3,9,269,4,1.0
2025-09-27,tomato,oyo,858.09,9,270,5,1.0
2025-09-28,tomato,oyo,847.39,9,271,6,1.0
2025-09-29,tomato,oyo,922.92,9,272,0,1.0
2025-09-30,tomato,oyo,862.2,9,273,1,1.0
2025-10-01,tomato,oyo,782.86,10,274,2,0.85
2025-10-02,tomato,oyo,835.52,10,275,3,0.85
2025-10-03,tomato,oyo,757.54,10,276,4,0.85
2025-10-04,tomato,oyo,634.56,10,277,5,0.85
2025-10-05,tomato,oyo,724.3,10,278,6,0.85
2025-10-06,tomato,oyo,715.95,10,279,0,0.85
2025-10-07,tomato,oyo,798.22,10,280,1,0.85
2025-10-08,tomato,oyo,702.14,10,281,2,0.85
2025-10-09,tomato,oyo,663.06,10,282,3,0.85
2025-10-10,tomato,oyo,681.86,10,283,4,0.85
2025-10-11,tomato,oyo,637.98,10,284,5,0.85
2025-10-12,tomato,oyo,543.18,10,285,6,0.85
2025-10-13,tomato,oyo,826.24,10,286,0,0.85
2025-10-14,tomato,oyo,710.99,10,287,1,0.85
2025-10-15,tomato,oyo,643.6,10,288,2,0.85
2025-10-16,tomato,oyo,806.79,10,289,3,0.85
2025-10-17,tomato,oyo,818.52,10,290,4,0.85
2025-10-18,tomato,oyo,720.87,10,291,5,0.85
2025-10-19,tomato,oyo,635.1,10,292,6,0.85
2025-10-20,tomato,oyo,685.52,10,293,0,0.85
2025-10-21,tomato,oyo,699.19,10,294,1,0.85
2025-10-22,tomato,oyo,714.86,10,295,2,0.85
2025-10-23,tomato,oyo,651.7,10,296,3,0.85
2025-10-24,tomato,oyo,768.1,10,297,4,0.85
2025-10-25,tomato,oyo,444.43,10,298,5,0.85
2025-10-26,tomato,oyo,703.8,10,299,6,0.85
2025-10-27,tomato,oyo,689.23,10,300,0,0.85
2025-10-28,tomato,oyo,767.72,10,301,1,0.85
2025-10-29,tomato,oyo,818.08,10,302,2,0.85
2025-10-30,tomato,oyo,744.05,10,303,3,0.85
2025-10-31,tomato,oyo,717.34,10,304,4,0.85
2025-11-01,tomato,oyo,664.91,11,305,5,0.88
2025-11-02,tomato,oyo,769.82,11,306,6,0.88
2025-11-03,tomato,oyo,806.08,11,307,0,0.88
2025-11-04,tomato,oyo,700.89,11,308,1,0.88
2025-11-05,tomato,oyo,799.21,11,309,2,0.88
2025-11-06,tomato,oyo,765.98,11,310,3,0.88
2025-11-07,tomato,oyo,877.83,11,311,4,0.88
2025-11-08,tomato,oyo,730.71,11,312,5,0.88
2025-11-09,tomato,oyo,705.69,11,313,6,0.88
2025-11-10,tomato,oyo,790.82,11,314,0,0.88
2025-11-11,tomato,oyo,696.94,11,315,1,0.88
2025-11-12,tomato,oyo,744.61,11,316,2,0.88
2025-11-13,tomato,oyo,760.76,11,317,3,0.88
2025-11-14,tomato,oyo,789.44,11,318,4,0.88
2025-11-15,tomato,oyo,810.78,11,319,5,0.88
2025-11-16,tomato,oyo,860.5,11,320,6,0.88
2025-11-17,tomato,oyo,640.67,11,321,0,0.88
2025-11-18,tomato,oyo,855.91,11,322,1,0.88
2025-11-19,tomato,oyo,663.24,11,323,2,0.88
2025-11-20,tomato,oyo,684.61,11,324,3,0.88
2025-11-21,tomato,oyo,783.45,11,325,4,0.88
2025-11-22,tomato,oyo,752.74,11,326,5,0.88
2025-11-23,tomato,oyo,679.14,11,327,6,0.88
2025-11-24,tomato,oyo,779.52,11,328,0,0.88
2025-11-25,tomato,oyo,734.67,11,329,1,0.88
2025-11-26,tomato,oyo,646.23,11,330,2,0.88
2025-11-27,tomato,oyo,816.8,11,331,3,0.88
2025-11-28,tomato,oyo,697.42,11,332,4,0.88
2025-11-29,tomato,oyo,681.04,11,333,5,0.88
2025-11-30,tomato,oyo,749.22,11,334,6,0.88
2025-12-01,tomato,oyo,864.55,12,335,0,1.1
2025-12-02,tomato,oyo,976.66,12,336,1,1.1
2025-12-03,tomato,oyo,919.46,12,337,2,1.1
2025-12-04,tomato,oyo,958.79,12,338,3,1.1
2025-12-05,tomato,oyo,884.94,12,339,4,1.1
2025-12-06,tomato,oyo,943.95,12,340,5,1.1
2025-12-07,tomato,oyo,869.23,12,341,6,1.1
2025-12-08,tomato,oyo,911.53,12,342,0,1.1
2025-12-09,tomato,oyo,933.18,12,343,1,1.1
2025-12-10,tomato,oyo,802.69,12,344,2,1.1
2025-12-11,tomato,oyo,1013.51,12,345,3,1.1
2025-12-12,tomato,oyo,826.64,12,346,4,1.1
2025-12-13,tomato,oyo,860.39,12,347,5,1.1
2025-12-14,tomato,oyo,873.35,12,348,6,1.1
2025-12-15,tomato,oyo,977.19,12,349,0,1.1
2025-12-16,tomato,oyo,896.05,12,350,1,1.1
2025-12-17,tomato,oyo,1059.31,12,351,2,1.1
2025-12-18,tomato,oyo,1065.57,12,352,3,1.1
2025-12-19,tomato,oyo,981.72,12,353,4,1.1
2025-12-20,tomato,oyo,878.99,12,354,5,1.1
2025-12-21,tomato,oyo,921.12,12,355,6,1.1
2025-12-22,tomato,oyo,943.67,12,356,0,1.1
2025-12-23,tomato,oyo,1016.03,12,357,1,1.1
2025-12-24,tomato,oyo,917.92,12,358,2,1.1
2025-12-25,tomato,oyo,876.38,12,359,3,1.1
2025-12-26,tomato,oyo,850.65,12,360,4,1.1
2025-12-27,tomato,oyo,1022.37,12,361,5,1.1
2025-12-28,tomato,oyo,984.86,12,362,6,1.1
2025-12-29,tomato,oyo,912.79,12,363,0,1.1
2025-12-30,tomato,oyo,919.27,12,364,1,1.1
2025-12-31,tomato,oyo,806.56,12,365,2,1.1
2026-01-01,tomato,oyo,903.07,1,1,3,1.15
2026-01-02,tomato,oyo,1145.81,1,2,4,1.15
2026-01-03,tomato,oyo,998.04,1,3,5,1.15
2026-01-04,tomato,oyo,865.91,1,4,6,1.15
2026-01-05,tomato,oyo,877.79,1,5,0,1.15
2026-01-06,tomato,oyo,953.1,1,6,1,1.15
2026-01-07,tomato,oyo,917.16,1,7,2,1.15
2026-01-08,tomato,oyo,983.01,1,8,3,1.15
2026-01-09,tomato,oyo,1027.69,1,9,4,1.15
2026-01-10,tomato,oyo,910.88,1,10,5,1.15
2026-01-11,tomato,oyo,960.23,1,11,6,1.15
2026-01-12,tomato,oyo,1203.79,1,12,0,1.15
2026-01-13,tomato,oyo,1122.48,1,13,1,1.15
2026-01-14,tomato,oyo,999.6,1,14,2,1.15
2026-01-15,tomato,oyo,997.26,1,15,3,1.15
2026-01-16,tomato,oyo,871.94,1,16,4,1.15
2026-01-17,tomato,oyo,900.1,1,17,5,1.15
2026-01-18,tomato,oyo,969.07,1,18,6,1.15
2026-01-19,tomato,oyo,956.52,1,19,0,1.15
2026-01-20,tomato,oyo,962.93,1,20,1,1.15
2026-01-21,tomato,oyo,1050.23,1,21,2,1.15
2026-01-22,tomato,oyo,948.66,1,22,3,1.15
2026-01-23,tomato,oyo,1027.55,1,23,4,1.15
2026-01-24,tomato,oyo,904.0,1,24,5,1.15
2026-01-25,tomato,oyo,1092.41,1,25,6,1.15
2026-01-26,tomato,oyo,911.61,1,26,0,1.15
2026-01-27,tomato,oyo,997.54,1,27,1,1.15
2026-01-28,tomato,oyo,985.29,1,28,2,1.15
2026-01-29,tomato,oyo,1023.02,1,29,3,1.15
2026-01-30,tomato,oyo,1061.32,1,30,4,1.15
2026-01-31,tomato,oyo,962.56,1,31,5,1.15
2026-02-01,tomato,oyo,1110.58,2,32,6,1.2
2026-02-02,tomato,oyo,1136.4,2,33,0,1.2
2026-02-03,tomato,oyo,1023.94,2,34,1,1.2
2026-02-04,tomato,oyo,1191.74,2,35,2,1.2
2026-02-05,tomato,oyo,1069.84,2,36,3,1.2
2026-02-06,tomato,oyo,1014.09,2,37,4,1.2
2026-02-07,tomato,oyo,1049.89,2,38,5,1.2
2026-02-08,tomato,oyo,1193.32,2,39,6,1.2
2026-02-09,tomato,oyo,1074.59,2,40,0,1.2
2026-02-10,tomato,oyo,1074.86,2,41,1,1.2
2026-02-11,tomato,oyo,1083.17,2,42,2,1.2
2026-02-12,tomato,oyo,1122.3,2,43,3,1.2
2026-02-13,tomato,oyo,1074.56,2,44,4,1.2
2026-02-14,tomato,oyo,1095.54,2,45,5,1.2
2026-02-15,tomato,oyo,1051.13,2,46,6,1.2
2026-02-16,tomato,oyo,1061.06,2,47,0,1.2
2026-02-17,tomato,oyo,1129.11,2,48,1,1.2
2026-02-18,tomato,oyo,985.02,2,49,2,1.2
2026-02-19,tomato,oyo,1048.43,2,50,3,1.2
2026-02-20,tomato,oyo,1024.66,2,51,4,1.2
2026-02-21,tomato,oyo,932.5,2,52,5,1.2
2026-02-22,tomato,oyo,942.45,2,53,6,1.2
2026-02-23,tomato,oyo,1049.09,2,54,0,1.2
2026-02-24,tomato,oyo,1136.02,2,55,1,1.2
2026-02-25,tomato,oyo,1066.52,2,56,2,1.2
2026-02-26,tomato,oyo,1001.71,2,57,3,1.2
2026-02-27,tomato,oyo,1166.64,2,58,4,1.2
2026-02-28,tomato,oyo,1017.47,2,59,5,1.2
2026-03-01,tomato,oyo,885.76,3,60,6,1.1
2026-03-02,tomato,oyo,1103.44,3,61,0,1.1
2026-03-03,tomato,oyo,969.52,3,62,1,1.1
2026-03-04,tomato,oyo,1090.6,3,63,2,1.1
2026-03-05,tomato,oyo,963.45,3,64,3,1.1
2026-03-06,tomato,oyo,965.6,3,65,4,1.1
2026-03-07,tomato,oyo,1155.05,3,66,5,1.1
2026-03-08,tomato,oyo,933.08,3,67,6,1.1
2026-03-09,tomato,oyo,1028.81,3,68,0,1.1
2026-03-10,tomato,oyo,921.89,3,69,1,1.1
2026-03-11,tomato,oyo,994.4,3,70,2,1.1
2026-03-12,tomato,oyo,1014.59,3,71,3,1.1
2026-03-13,tomato,oyo,883.88,3,72,4,1.1
2026-03-14,tomato,oyo,905.1,3,73,5,1.1
2026-03-15,tomato,oyo,891.37,3,74,6,1.1
2026-03-16,tomato,oyo,1027.13,3,75,0,1.1
2026-03-17,tomato,oyo,947.49,3,76,1,1.1
2026-03-18,tomato,oyo,938.49,3,77,2,1.1
2026-03-19,tomato,oyo,913.61,3,78,3,1.1
2026-03-20,tomato,oyo,984.63,3,79,4,1.1
2026-03-21,tomato,oyo,1043.18,3,80,5,1.1
2026-03-22,tomato,oyo,1013.13,3,81,6,1.1
2026-03-23,tomato,oyo,962.0,3,82,0,1.1
2026-03-24,tomato,oyo,972.37,3,83,1,1.1
2026-03-25,tomato,oyo,924.58,3,84,2,1.1
2026-03-26,tomato,oyo,1048.37,3,85,3,1.1
2026-03-27,tomato,oyo,996.76,3,86,4,1.1
2026-03-28,tomato,oyo,990.05,3,87,5,1.1
2026-03-29,tomato,oyo,991.1,3,88,6,1.1
2026-03-30,tomato,oyo,838.15,3,89,0,1.1
2026-03-31,tomato,oyo,867.77,3,90,1,1.1
2026-04-01,tomato,oyo,850.36,4,91,2,0.95
2026-04-02,tomato,oyo,798.4,4,92,3,0.95
2026-04-03,tomato,oyo,756.35,4,93,4,0.95
2026-04-04,tomato,oyo,881.64,4,94,5,0.95
2026-04-05,tomato,oyo,894.16,4,95,6,0.95
2026-04-06,tomato,oyo,926.35,4,96,0,0.95
2026-04-07,tomato,oyo,775.6,4,97,1,0.95
2026-04-08,tomato,oyo,902.74,4,98,2,0.95
2026-04-09,tomato,oyo,872.75,4,99,3,0.95
2026-04-10,tomato,oyo,777.37,4,100,4,0.95
2026-04-11,tomato,oyo,761.72,4,101,5,0.95
2026-04-12,tomato,oyo,957.9,4,102,6,0.95
2026-04-13,tomato,oyo,831.53,4,103,0,0.95
2026-04-14,tomato,oyo,743.23,4,104,1,0.95
2026-04-15,tomato,oyo,837.5,4,105,2,0.95
2026-04-16,tomato,oyo,820.67,4,106,3,0.95
2026-04-17,tomato,oyo,844.12,4,107,4,0.95
2026-04-18,tomato,oyo,850.16,4,108,5,0.95
2026-04-19,tomato,oyo,1012.75,4,109,6,0.95
2026-04-20,tomato,oyo,821.94,4,110,0,0.95
2026-04-21,tomato,oyo,951.91,4,111,1,0.95
2026-04-22,tomato,oyo,829.47,4,112,2,0.95
2026-04-23,tomato,oyo,753.54,4,113,3,0.95
2026-04-24,tomato,oyo,964.19,4,114,4,0.95
2026-04-25,tomato,oyo,781.88,4,115,5,0.95
2026-04-26,tomato,oyo,803.57,4,116,6,0.95
2026-04-27,tomato,oyo,891.74,4,117,0,0.95
2026-04-28,tomato,oyo,800.98,4,118,1,0.95
2026-04-29,tomato,oyo,791.41,4,119,2,0.95
2026-04-30,tomato,oyo,901.6,4,120,3,0.95
2026-05-01,tomato,oyo,832.17,5,121,4,0.9
2026-05-02,tomato,oyo,886.58,5,122,5,0.9
2026-05-03,tomato,oyo,804.66,5,123,6,0.9
2026-05-04,tomato,oyo,653.91,5,124,0,0.9
2026-05-05,tomato,oyo,651.25,5,125,1,0.9
2026-05-06,tomato,oyo,754.05,5,126,2,0.9
2026-05-07,tomato,oyo,940.02,5,127,3,0.9
2026-05-08,tomato,oyo,839.76,5,128,4,0.9
2026-05-09,tomato,oyo,862.91,5,129,5,0.9
2026-05-10,tomato,oyo,927.33,5,130,6,0.9
2026-05-11,tomato,oyo,849.77,5,131,0,0.9
2026-05-12,tomato,oyo,840.71,5,132,1,0.9
2026-05-13,tomato,oyo,865.94,5,133,2,0.9
2026-05-14,tomato,oyo,836.28,5,134,3,0.9
2026-05-15,tomato,oyo,802.13,5,135,4,0.9
2026-05-16,tomato,oyo,816.01,5,136,5,0.9
